TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,LPS_Id
TP,11,2711214200,No Record,"3A/F (PORTION), 5/F  (PORTION) & 6/F (PORTION), 35 CLOUD VIEW ROAD, NORTH POINT, HONG KONG",,2018-07-20,0
TP,11,2711216844,No Record,"2/F PORTION & 3/F PORTION, THE OAKRIDGE, 88 YIU HING ROAD, SHAU KEI WAN, HONG KONG",,2017-10-22,0
TP,11,2711222597,No Record,"2/F(PTN), 3/F (PORT) &5/F (PORT), THE ORCHARDS, IL8397R.P, 3 GREIG ROAD, QUARRY BAY, HONG KONG",,2018-03-24,0
TP,11,2711226641,No Record,"3/F PORTION & 4/F PORTION, 2 HOLY CROSS PATH, SHAU KEI WAN, HONG KONG",,2018-08-08,0
TP,11,2711233050,No Record,"UG/F, KINGSWAY GARDEN, 2-8 KIN WAH STREET, NORTH POINT, HONG KONG",,2018-02-18,0
TP,11,2711800016,No Record,"LG3/F (PORTION) AND LG4/F (PORTION) ATRESIDENTIAL & AMENTITIES COMPLEX FORHONG KONG SHUE YAN COLLEGE, NO.8 WAI TSUI CRESCENT, NORTH POINT, HONG KONG",,2018-08-08,0
TP,11,2711800034,Chinese International School,"PORTIONS OF LG/F AND PORTIONS OF G/F LEVEL, BLOCK 1 - CHINESE INTERNATIONAL SCHOOL, 1 HAU YUEN PATH, BRAEMAR HILL, HONG KONG",,2018-03-20,0
TP,11,2711800043,No Record,"PODIUM LEVEL 5 (PORTION), PODIUM LEVEL 3 (PORTION), PODIUM LEVEL +8.50 (PORTION), GRAND PROMENADE, 38 TAI HONG STREET, SAI WAN HO, HONG KONG ISLAND, HONG KONG",,2018-04-12,0
TP,11,2711800061,La Place De Victoria,"3/F(PORTION), 5/F (PORTION) AND 6/F (PORTION), 632 KING'S ROAD, NORTH POINT, HONG KONG",,2018-05-17,0
TP,11,2711800070,L'hotel Causeway Bay Harbour View,"38/F (PORTION) AND 39/F (PORTION), NO. 18 KING'S ROAD, CAUSEWAY BAY, HONG KONG",,2018-01-18,0
TP,11,2711800089,No Record,"2/F PORTION AND M/F PORTION, CASA 880, NO. 880-886 KING'S ROAD, QUARRY BAY, HONG KONG",,2018-07-08,0
TP,11,2711800104,No Record,"GRAND GARDEN, 7/FL., (PORTION) & 6/FL., (PORTION), 8 SAI WAN HO STREET, SHAU KEI WAN, HONG KONG",,2018-05-03,0
TP,11,2711800113,No Record,"1ST FLOOR(PORTION), 2ND FLOOR(PORTION) & 3RD FLOOR(PORTION), ISLAND LODGE, 180 JAVA ROAD, NORTH POINT, HONG KONG",,2018-05-28,0
TP,11,2711800122,No Record,"2/F (PORTION) AND 3/F (PORTION), HARBOUR GRAND HONG KONG, 23 OIL STREET, NORTH POINT, HONG KONG",,2018-06-28,0
TP,11,2711800131,No Record,"PODIUM FLOOR, BLK 3, TANNER GARDEN, NORTH POINT, HONG KONG",,2018-08-03,0
TP,11,2711800140,No Record,"3/F (PORTION) & 4/F (PORTION), EAST, HONG KONG, 29 TAIKOO SHING ROAD, QUARRY BAY, HONG KONG",,2017-11-16,0
TP,11,2711800168,Mount East,"5/F (PORTION) & 3/F (PORTION), NO. 28 MING YUEN WESTERN STREET, NORTH POINT, HONG KONG",,2018-10-19,0
TP,11,2711800177,No Record,"G/F(PORTION) & B1/F(PORTION), NO. 1 SAI WAN TERRACE, QUARRY BAY, HONG KONG",,2018-01-18,0
TP,11,2711800186,No Record,"2/F (PORTION) & 3/F (PORTION), NO. 333 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,2018-07-30,0
TP,11,2711800201,No Record,"2/F (PORTION) & 3/F (PORTION), NO. 8 TANNER ROAD, NORTH POINT, I.L. 8978, HONG KONG",,2017-11-20,0
TP,97,2797000010,No Record,"THE CHINESE UNIVERSITY OF HONG KONG, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000029,No Record,"THE CHINESE YOUNG MEN'S CHRISTIAN ASSOCIATION, DD 169, LOT 371, SECTION A, WU KAI SHA, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000038,No Record,"HANG SENG SCHOOL OF COMMERCE, STTL 76, SIU LEK YUEN, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000047,No Record,"SHA TIN TOWN, LOT 33, SHA TIN, NEW TERRITORIES",,2018-09-14,0
TP,97,2797000056,No Record,"SHA TIN TOWN, LOT 1, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000065,No Record,"WORLD-WIDE GARDENS RECREATION CLUB LTD, WORLD-WIDE GARDENS, 15 LUNG PAK STREET, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000074,No Record,"25M SWIMMING POOL BUILDING, 25 YUEN WO ROAD, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000083,No Record,"SHATIN PLANNING AREA 5C, JAT MIN CHUEN HOUSING ESTATE, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000092,No Record,"LEVEL 2, MEMBERS CLUB HOUSE, STTL 13, SHATIN RACECOURSE, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000108,No Record,"ROSARY VILLAS, STTL 180, 1-19 LOK LAM ROAD, FO TAN, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000117,No Record,"LEVEL 2, BELAIR GARDEN, STTL 11, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000126,No Record,"SHATIN PARK, STTL 129, SHA TIN, NEW TERRITORIES",,2018-10-26,0
TP,97,2797000135,No Record,"LOT 87, JUBILEE GARDEN, FO TAN, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000144,No Record,"PORTION OF 2/F & 3/F, REGAL RIVERSIDE HOTEL, 34-36 TAI CHUNG KIU ROAD, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000153,No Record,"UPPER PODIUM LEVEL, WAI WAH CENTRE, STTL 159, SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000171,No Record,"LEVEL 5, GOLDEN LION GARDEN, STTL 287, 5-7 CHUI TIN STREET, SHA TIN, NEW TERRITORIES",,2017-12-02,0
TP,97,2797000180,No Record,"SHATIN KNOLL, 83 MA LING PATH, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000199,No Record,"GARDEN RIVERA, STTL 202, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000205,No Record,"LOWER G/F, SHATIN HEIGHTS, LOT NO 1510, TAI PO ROAD, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000232,No Record,"LEVEL 5, STTL 243, 1-3 KAK TIN STREET, SHA TIN, NEW TERRITORIES",,2017-12-02,0
TP,97,2797000241,No Record,"CHEVALIER GARDEN, STTL 258, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000250,No Record,"LEVEL 3, GREENWOOD GARDEN, STTL 130, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000269,No Record,"GREENWOOD TERRACE, STTL 279, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000278,No Record,"SCENERY GARDEN, 21-29 SUI WO ROAD, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000287,No Record,"2/F, PODIUM, GRANDEUR GARDEN, STTL 199, 55-65 TAI WAI ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000296,No Record,"STTL 11, BELAIR GARDEN PHASE II, SHA TIN, NEW TERRITORIES",,2018-09-14,0
TP,97,2797000302,No Record,"JOCKEY CLUB TI-I COLLEGE, LOK KING STREET, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000311,No Record,"SHATIN CENTRE, STTL 16, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000320,No Record,"STTL 225, AREA 41A, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000339,No Record,"LEVEL 3, ROYAL PARK HOTEL, STTL 183, 8 PAK HOK TING STREET, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000348,No Record,"G/F (PORTION), STTL 320, MAN LAI COURT PHASE 1, TAI WAI, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000357,No Record,"SCENERY COURT, STTL 268, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000366,No Record,"CONIFER LODGE, 10 MA LOK PATH, KAU TO SHAN, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000375,No Record,"PORTION OF PODIUM AT LEVEL II OF RAVANA GARDEN, STTL 270, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000384,No Record,"FICUS GARDEN, STTL 360, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000393,No Record,"SWIMMING POOL NO. 1 AT PORTION OF PODIUM AT LEVEL 4, NEW TOWN PLAZA PHASE III, STTL 316, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000409,No Record,"SWIMMING POOL NO.2 AT PORTION OF PODIUM AT LEVEL 4, NEW TOWN PLAZA PHASE III, STTL 316, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000427,No Record,"EDEN GARDEN, STTL 166, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000436,No Record,"1 LOK FUNG PATH, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000445,No Record,"GARDEN VISTA, STTL 348, SITE B, 15-17 ON KING STREET, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000454,No Record,"PINE VILLA, STTL 149, 4-14 LOK YUEN PATH, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000463,No Record,"LI PO CHUN UNITED WORLD COLLEGE OF (HK) LTD, STTL 367, SAI SHA ROAD, SHA TIN, NEW TERRITORIES",,2018-03-31,0
TP,97,2797000472,No Record,"VILLE DE CASCADE, 2-4 LAI WO LANE, SHA TIN, NEW TERRITORIES",,2018-04-19,0
TP,97,2797000481,No Record,"MA ON SHAN CENTRE, STTL 381, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-04-02,0
TP,97,2797000490,No Record,"LAKE VIEW GARDEN, STTL 378, 21 YAU ON STREET, SHA TIN, NEW TERRITORIES",,2018-05-17,0
TP,97,2797000506,No Record,"STTL 377, SHA TIN, NEW TERRITORIES",,2018-05-18,0
TP,97,2797000515,No Record,"HK BAPTIST UNIVERSITY SENIOR STAFF QUARTERS, 22 SUI WO ROAD, SHA TIN, NEW TERRITORIES",,2018-06-08,0
TP,97,2797000524,No Record,"PRISTINE VILLA, STTL 331, SHA TIN, NEW TERRITORIES",,2018-08-16,0
TP,97,2797000533,No Record,"STTL 363, SUNSHINE CITY, SHA TIN, NEW TERRITORIES",,2017-11-01,0
TP,97,2797000542,No Record,"LEVEL 1 (PORTION), AND LEVEL 2 (PORTION), CLUB ASCOT, 1 TSUN KING ROAD, FO TAN, SHA TIN, NEW TERRITORIES",,2018-06-10,0
TP,97,2797000551,No Record,"BAYSHORE TOWERS, STTL 382, 608 SAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-09-05,0
TP,97,2797000560,No Record,"LEVEL 5 & LEVEL 6 (PODIUM), VILLA ATHENA, 600 SAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-09-12,0
TP,97,2797000579,No Record,"PODIUM ROOF & PODIUM (PORTION), SUNSHINE CITY PHASE 4, 18 ON LUK STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-09-29,0
TP,97,2797000588,No Record,"PICTORIAL GARDEN PHASE 3, 25 ON KING STREET, SHA TIN, NEW TERRITORIES",,2018-10-22,0
TP,97,2797000597,No Record,"PODIUM OF PICTORIAL GARDEN PHASE II, STTL 303, SHA TIN, NEW TERRITORIES",,2017-11-18,0
TP,97,2797000603,No Record,"PORTION OF 2/F, CLUB HOUSE BUILDING, PARC ROYALE, 8 HIN TAI STREET, SHA TIN, NEW TERRITORIES",,2018-06-02,0
TP,97,2797000612,No Record,"G/F, WINDSOR HEIGHTS, 18 KAU TO SHAN ROAD, SHA TIN, NEW TERRITORIES",,2018-07-03,0
TP,97,2797000621,No Record,"THE WATERSIDE, STTL 393, AREA 100, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-02-16,0
TP,97,2797000630,No Record,"PHASE II PODIUM, ROYAL ASCOT, 1 TSUN KING ROAD, FO TAN, SHA TIN, NEW TERRITORIES",,2018-04-21,0
TP,97,2797000649,No Record,"THE CHINESE YMCA OF HONG KONG, STTL 366, WU KWAI SHA SOUTH VILLAGE, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-05-17,0
TP,97,2797000658,No Record,"GRANVILLE GARDEN, STTL 410, SHA TIN, NEW TERRITORIES",,2018-05-10,0
TP,97,2797000667,No Record,"VILLA OCEANIA, STTL 428, AREA 100, 8 ON SHUN STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-04-15,0
TP,97,2797000676,No Record,"PO LEUNG KUK SIU HON SUM PRIMARY SCHOOL, AREA 42A, SUI WO COURT, SHA TIN, NEW TERRITORIES",,2018-05-24,0
TP,97,2797000685,No Record,"VISTA PARADISO, STTL 338, 2 HANG MING STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-06-06,0
TP,97,2797000694,No Record,"FOREST HILL, 1E KAU TO SHAN ROAD, SHA TIN, NEW TERRITORIES",,2017-12-12,0
TP,97,2797000700,No Record,"CASTELLO, STTL 439, 69 SIU LEK YUEN ROAD, SHA TIN, NEW TERRITORIES",,2018-01-12,0
TP,97,2797000719,No Record,"MONTE VISTA, STTL 446, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2017-12-17,0
TP,97,2797000728,No Record,"STTL 435, AREA 90B, 8 HANG MING STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2017-12-19,0
TP,97,2797000737,No Record,"PODIUM FLOOR, STTL 448, 8 YUK TAI STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-01-14,0
TP,97,2797000746,No Record,"PRIMA VILLA, STTL 394, SHA TIN, NEW TERRITORIES",,2018-01-10,0
TP,97,2797000755,No Record,"3 LAI WO LANE, SUI WO ROAD, FO TAN, SHA TIN, NEW TERRITORIES",,2018-08-04,0
TP,97,2797000764,No Record,"KAU TO SHAN, STTL NO 82, SHA TIN, NEW TERRITORIES",,2017-11-04,0
TP,97,2797000773,No Record,"PO LEUNG KUK RIVERAIN PRIMARY SCHOOL, 28 ON CHUN STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2017-12-02,0
TP,97,2797000782,No Record,"SHA TIN TOWN LOT NO.461, ON CHUN STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-05-13,0
TP,97,2797000791,No Record,"MARBELLA, MA ON SHAN TOWN CENTRE, STTL 418, AREA 100, SHA TIN, NEW TERRITORIES",,2018-06-05,0
TP,97,2797000807,No Record,"PORTIONS OF LEVEL 1 AND LEVEL 2 FLOOR, AREA 77, OCEAN VIEW, 1 PO TAI STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-01-16,0
TP,97,2797000816,No Record,"STTL 483, AREA 77, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-06-16,0
TP,97,2797000825,No Record,"NO.8 YUEN CHAU KOK ROAD, SHA TIN, NEW TERRITORIES",,2018-06-27,0
TP,97,2797000834,No Record,"PICTORIAL GARDEN, PODIUM LEVEL, STTL 302, SHA TIN, NEW TERRITORIES",,2018-09-14,0
TP,97,2797800021,No Record,"G/F, JULIMOUNT GARDEN, 8-12 FU KIN STREET, TAI WAI, SHA TIN, NEW TERRITORIES",,2018-04-27,0
TP,97,2797800030,No Record,"G/F & UG/F, JULIMOUNT GARDEN, 1-5 HIN TAI STREET, TAI WAI, SHA TIN, NEW TERRITORIES",,2018-04-27,0
TP,97,2797800049,No Record,"WOODCREST HILL, STTL 117, TAI PO ROAD, SHA TIN, NEW TERRITORIES",,2018-06-22,0
TP,97,2797800058,No Record,"2/F (PORTION), KINGSTON LODGE, 5 KONG PUI STREET, SHA TIN, NEW TERRITORIES",,2018-07-06,0
TP,97,2797800067,Renaissance College,"RENAISSANCE COLLEGE, 5 HANG MING STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-08-24,0
TP,97,2797800076,No Record,"PODIUM LEVEL (PORTION) AND UPPER CAR PARK LEVEL (PORTION) AT THE GRANDVILLE, STTL 526, 2 LOK KWAI PATH, FO TAN , SHA TIN, NEW TERRITORIES",,2018-09-20,0
TP,97,2797800085,No Record,"G/F (PORTION), WINDSOR PARK II, 1 MA LOK PATH, KAU TO SHAN, SHA TIN, NEW TERRITORIES",,2017-11-21,0
TP,97,2797800094,No Record,"G/F, HONG KONG BAPTIST UNIVERSITY, SHEK MUN CAMPUS, 8 ON MUK STREET, SHA TIN, NEW TERRITORIES",,2017-12-18,0
TP,97,2797800100,No Record,"G/F (PORTION), THE MORNING GLORY, NO. 1 LOK HA SQUARE, SHA TIN TOWN LOT 209, FO TAN, SHA TIN, NEW TERRITORIES",,2017-11-22,0
TP,97,2797800119,Pui Kiu College,"AREA 38A, SHA TIN, NEW TERRITORIES",,2017-12-27,0
TP,97,2797800128,The Great Hill,"2/F (PORTION) & L/F (PORTION), THE GREAT HILL AT NO. 8 TUNG LO WAN HILL ROAD, SHA TIN, NEW TERRITORIES",,2018-03-17,0
TP,97,2797800137,No Record,"UG/F (PORTION), G/F (PORTION) AND 1/F (PORTION), INTERNATIONAL CHRISTIAN SCHOOL, 1 ON MUK LANE, SHEK MUN, SHA TIN, NEW TERRITORIES",,2018-08-14,0
TP,97,2797800146,No Record,"G/F OF EXTERNAL AREA EXCLUDING COVERED WALKWAY, G/F AT PODIUM OF TOWER 6 & 7 (PORTION), M/F AT PODIUM OF TOWER 6 & 7 (PORTION), M/F OF CARPARK (PORTION), 1/F OF CARPARK (PORTION), 1 YUK TAI STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-09-09,0
TP,97,2797800155,No Record,"1/F (PORTION), 10 SCIENCE PARK WEST AVENUE, HONG KONG SCIENCE PARK, SHA TIN, NEW TERRITORIES",,2017-11-23,0
TP,97,2797800164,No Record,"S.T.T.L. 45, 3 LOK FUNG PATH, FO TAN, SHA TIN, NEW TERRITORIES",,2018-05-06,0
TP,97,2797800173,"Hyatt Regency Hong Kong, Sha Tin","18 CHAK CHEUNG STREET , SHA TIN, NEW TERRITORIES",,2018-05-14,0
TP,97,2797800182,The Palazzo,"PORTION OF 1/F & 2/F, THE PALAZZO, 28 LOK KING STREET, SHA TIN, NEW TERRITORIES",,2018-09-03,0
TP,97,2797800191,Shing Mun Springs,"PORTION OF LOWER GROUND FLOOR, 50 A KUNG KOK SHAN ROAD, SHA TIN, NEW TERRITORIES",,2018-09-09,0
TP,97,2797800207,THE PEAK ONE,"3/F (PORTION) AND 5/F (PORTION), THE PEAK ONE, STTL 421, TAO FUNG SHAN , SHA TIN, NEW TERRITORIES",,2018-03-18,0
TP,97,2797800216,No Record,"OUTDOOR SWIMMING POOL 2 AT LEVEL 3, PROPERTY DEVELOPMENT AT STTL 530, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-04-19,0
TP,97,2797800225,No Record,"INDOOR & OUTDOOR SWIMMING POOLS AT PODIUM LEVEL 2, PROPERTY DEVELOPMENT AT STTL 530, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-05-13,0
TP,97,2797800234,No Record,"R/F (PORTION), SKY ONE, 18 TUNG LO WAN HILL ROAD, SHA TIN, NEW TERRITORIES",,2018-05-13,0
TP,97,2797800243,No Record,"1/F PORTION , UPPER G/F PORTION, G/F PORTION & UG/F PORTION OF LAM TAI FAI COLLEGE, 25 NGAN SHING STREET, SHA TIN, NEW TERRITORIES",,2018-08-04,0
TP,97,2797800252,No Record,"L3 & L4, HILL PARAMOUNT, 18 HIN TAI STREET, TAI WAI, SHA TIN, NEW TERRITORIES",,2017-12-09,0
TP,97,2797800261,No Record,"CARPARK FLOOR (PORTION), CARPARK FLOOR HIGH LEVEL (PORTION) & PODIUM FLOOR (PORTION), FESTIVAL CITY, 1 MEI TIN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",,2018-02-08,0
TP,97,2797800270,No Record,"OCEANAIRE, 18 PO TAI STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2017-12-06,0
TP,97,2797800289,No Record,"SWIMMING POOL BUILDING, 25 YUEN WO ROAD, SHA TIN, NEW TERRITORIES",,2018-02-07,0
TP,97,2797800298,Courtyard by Marriott Hong Kong Shatin,"2/F(PORTION) & 3/F(PORTION)COURTYARD BY MARRIOTT HONG KONG SHA TIN, 1 ON PING STREET, SHA TIN, NEW TERRITORIES",,2018-06-27,0
TP,97,2797800304,No Record,"2/F PORTION & 3/F PORTION, 8 CHE KUNG MIU ROAD ON SHATIN TOWN LOT NO. 519, SHA TIN, NEW TERRITORIES",,2018-07-17,0
TP,97,2797800313,No Record,"BASEMENT (PORTION) & GROUND FLOOR (PORTION) ACADEMIC BUILDING B, HANG SENG MANAGEMENT COLLEGE AT HANG SHIN LINK, SIU LEK YUEN, SHA TIN, NEW TERRITORIES",,2017-12-19,0
TP,97,2797800322,No Record,"B/F(PORTION), G/F(PORTION), 1/F(PORTION)AND 2/F(PORTION), DOUBLE COVE, 8 WU KAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-07-03,0
TP,97,2797800331,(No Record Found),"G/F(PORTION), LG/F(PORTION) & B/F (PORTION), DRAGONS RANGE, 33 LAI PING ROAD, SHA TIN, NEW TERRITORIES",,2018-07-31,0
TP,97,2797800340,No Record,"1/F (PORTION) AND 2/F (PORTION), BLOCK 9 & 10, DOUBLE COVE, 8 WU KAI SHA ROAD,  MA ON SHAN, SHA TIN, NEW TERRITORIES",,2018-07-11,0
TP,61,2761023278,KOWLOON BOWLING GREEN CLUB,"KOWLOON BOWLING GREEN CLUB, AUSTIN ROAD, KOWLOON",,2018-03-31,0
TP,61,2761023287,KOWLOON CRICKET CLUB,"KIL 6250, KOWLOON CRICKET CLUB, COX'S ROAD, YAU MA TEI EAST, KOWLOON",,2018-03-31,0
TP,61,2761023296,UNITED SERVICES RECREATION CLUB,"UNITED SERVICES RECREATION CLUB, GASCOIGNE ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761023393,No Record,"18/F(PORTION) & ROOF, SHERATON HONG KONG HOTEL, 20 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761023409,HOLIDAY INN GOLDEN MILE HOTEL,"18/F & ROOF, HOLIDAY INN GOLDEN MILE HOTEL, 50 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761023445,No Record,"NEW EXT.AT 3RD BASEMENT (PORTION), HOTEL MIRAMAR, 118-130 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761023472,No Record,"LEVEL 3 GARDEN, INTERCONTINENTAL HONG KONG, 18 SALISBURY ROAD, KOWLOON",,2018-03-31,0
TP,61,2761023506,INTERCONTINENTAL GRAND STANFORD HONG KONG,"18/F, INTERCONTINENTAL GRAND STANFORD HONG KONG, 70 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",,2018-03-31,0
TP,61,2761023533,No Record,"THE HONGKONG HOTEL LIMITED, 6/F, 3 CANTON ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761101570,No Record,"MARINERS' CLUB, 11 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761136532,WAH YAN COLLEGE,"KIL 6059, WAH YAN COLLEGE, WATERLOO ROAD, KOWLOON",,2018-03-31,0
TP,61,2761137827,NEW WORLD MILLENNIUM HONG KONG HOTEL,"ROOF-TOP (PORTION) & 15/F (PORTION), NEW WORLD MILLENNIUM HONG KONG HOTEL, 72 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",,2018-03-31,0
TP,61,2761147457,No Record,"14/F(PORTION), 15/F (PORTION) & ROOF LEVEL (PORTION), LANGHAM HOTEL HONG KONG,  8  PEKING ROAD, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761148973,WYLIE COURT,"WYLIE COURT, 15-21 WYLIE PATH, KOWLOON",,2018-03-31,0
TP,61,2761158761,No Record,"LEVEL 1(PORTION), K.P.P.L. NO.6, TSIM SHA TSUI, KOWLOON",,2018-03-31,0
TP,61,2761165329,No Record,"1/F & B/M (PORTION), 41 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",,2018-10-02,0
TP,61,2761172543,THE ROYAL GARDEN,"THE ROOF, KIL 10475, THE ROYAL GARDEN HOTEL, 69 MODY ROAD, TSIM SHA TSUI, KOWLOON",,2018-11-08,0
TP,61,2761189138,THE PENINSULA HOTEL LIMITED,"PENINSULA HOTEL HONG KONG, SALISBURY ROAD, KOWLOON",,2018-07-05,0
TP,61,2761192271,CHINESE YMCA OF HONG KONG,"KIL 1483, CHINESE YMCA OF HONG KONG, 23 WATERLOO ROAD, KOWLOON",,2018-02-08,0
TP,61,2761198783,THE REGALIA,"G/F(REAR PORTION), KIL 11001, 33 KING'S PARK RISE, KOWLOON",,2018-02-08,0
TP,61,2761200804,No Record,"UG/F(PORTION) AND 1/F(PORTION), EMPEROR HEIGHT, 5 COX'S ROAD, KOWLOON",,2018-05-27,0
TP,61,2761201092,No Record,"21/F AND PLANT ROOM AT 20/F, 380 NATHAN ROAD, KOWLOON",,2018-06-15,0
TP,61,2761208482,KING'S PARK VILLA,"KIL 11002, KING'S PARK VILLA, 1 KING'S PARK RISE, HO MAN TIN, KOWLOON",,2018-05-10,0
TP,61,2761209795,CARMEN'S GARDEN,"KIL 11064, CARMEN'S GARDEN, 9 COX'S ROAD, KOWLOON",,2018-06-24,0
TP,61,2761240932,KING'S PARK HILL,"LG/F, CLUB HOUSE, 1-98 KING'S PARK HILL ROAD, KOWLOON",,2018-10-02,0
TP,61,2761251501,No Record,"5/F(PORTION) & 6/F(PORTION) TOWER 5 6/F (PORTION) & 7/F(PORTION), THE WATERFRONT CLUBHOUSE, THE WATERFRONT, 1 AUSTIN ROAD WEST, TSIM SHA TSUI, KOWLOON",,2018-06-27,0
TP,61,2761255567,THE EMPIRE HOTEL KOWLOON,"3/F MAJOR PORTION, 62 KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",,2018-11-18,0
TP,61,2761265498,HARBOUR PINNACLE,"8 MINDEN AVENUE, TSIM SHA TSUI, KOWLOON",,2018-08-25,0
TP,61,2761284530,No Record,"5/F (PORTION) & 6/F (PORTION), SORRENTO, 1 AUSTIN ROAD WEST, TSIM SHA TSUI, KOWLOON",,2018-07-21,0
TP,61,2761285296,No Record,"PTN OF 8/F & 9/F, VICTORIA TOWERS, 188 CANTON ROAD, TSIM SHA TSUI, KOWLOON",,2018-08-13,0
TP,61,2761296607,PARC PALAIS CLUB,"L1(PORTION), L2(PORTION), L6(PORTION) & PODIUM(PORTION), PARC PALAIS CLUB, 18 WYLIE ROAD, KING'S PARK, KOWLOON",,2018-08-09,0
TP,61,2761296953,No Record,"GM/F(PORTION) AND 3/F(PORTION) KOWLOON STATION DEVELOPEMENT SITE D, KIL 11080, AUSTIN ROAD WEST, KOWLOON",,2018-08-19,0
TP,61,2761300900,8 WATERLOO ROAD,"PORTIONS OF 3/F AND PODIUM FLOOR (5/F), 8 WATERLOO ROAD, KOWLOON",,2017-12-20,0
